"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-16","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","60","H,,S","69",",,W","51",",,W","  240",",,W","  230",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-17","7.83",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","75",",,W","61",",,W","  190",",,W","  190",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-18","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","75",",,W","61",",,W","  180",",,W","  190",",,W","23.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-19","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","73","H,,S","86",",,W","61",",,W","  360",",,W","  360",",,W","15.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-20","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","67","H,,S","72",",,W","59",",,W","  100",",,W","  100",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-21","6.49",",,W",,,"0.92",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","68","H,,S","73",",,W","60",",,W","  150",",,W","  150",",,W","21.9",",,W","29.1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-22","20.36",",,W",,,"0.37",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","60",",,W","48",",,W","  280",",,W","  280",",,W","32.0",",,W","44.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-23","17.22",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","64",",,W","46",",,W","  290",",,W","  280",",,W","35.1",",,W","42.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-24","15.66",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,S","66",",,W","48",",,W","  290",",,W","  300",",,W","29.1",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-25","16.55",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","54",",,W","44",",,W","  310",",,W","  310",",,W","29.1",",,W","34.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-26","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","53",",,W","40",",,W","  340",",,W","  350",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-27","12.75",",,W",,,"0.54",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","62",",,W","42",",,W","  180",",,W","  180",",,W","23.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-28","19.69",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","57",",,W","43",",,W","  310",",,W","  320",",,W","35.1",",,W","45.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-29","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","63",",,W","39",",,W","  220",",,W","  220",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-30","10.74",",,W",,,"0.15",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","66","H,,S","73",",,W","56",",,W","  320",",,W","  340",",,W","31.1",",,W","42.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-10-31","11.63",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","57",",,W","44",",,W","  340",",,W","  330",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-01","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","59",",,W","40",",,W","  210",",,W","  210",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-02","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","59","H,,S","68",",,W","53",",,W","  230",",,W","  240",",,W","16.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-03","12.53",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","63","H,,S","73",",,W","57",",,W","  330",",,W","  320",",,W","30.0",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-04","12.97",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","58","H,,S","63",",,W","49",",,W","  360",",,W","  360",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-05","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","65",",,W","44",",,W","  320",",,W","  320",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-06","16.11",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","61",",,W","45",",,W","   20",",,W","   10",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-07","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","55",",,W","39",",,W","   40",",,W","   30",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-08","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","67",",,W","39",",,W","  240",",,W","  190",",,W","10.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-09","8.50",",,W",,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","60",",,W","50",",,W","  350",",,W","  340",",,W","28.0",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-10","12.97",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","58",",,W","41",",,W","  350",",,W","  350",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-11","20.58",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","66",",,W","42",",,W","  320",",,W","  310",",,W","36.9",",,W","48.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-12","11.86",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","52",",,W","37",",,W","  340",",,W","  340",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-13","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","62",",,W","40",",,W","  250",",,W","  250",",,W","18.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-14","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","59",",,W","41",",,W","  200",",,W","  210",",,W","14.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-15","13.87",",,W",,,"1.23",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","54",",,W","48",",,W","  350",",,W","  350",",,W","30.0",",,W","36.0",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-16","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","52","H,,S","62",",,W","45",",,W","  230",",,W","  280",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-17","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","63",",,W","49",",,W","  360",",,W","  360",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-18","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","67",",,W","44",",,W","  350",",,W","  350",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-19","9.17",",,W",,,"0.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","53","H,,S","60",",,W","42",",,W","  300",",,W","  270",",,W","33.1",",,W","42.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-20","24.16",",,W",,,"0.27",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","44","H,,S","44",",,W","37",",,W","  270",",,W","  260",",,W","36.9",",,W","49.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-21","24.16",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","40","H,,S","42",",,W","38",",,W","  300",",,W","  280",",,W","35.1",",,W","51.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-22","23.26",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","40","H,,S","44",",,W","38",",,W","  310",",,W","  320",",,W","35.1",",,W","42.9",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-23","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","47",",,W","36",",,W","  330",",,W","  330",",,W","21.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-24","6.93",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","51",",,W","38",",,W","  350",",,W","   90",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-25","4.03",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","55",",,W","46",",,W","  260",",,W","  260",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-26","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","53",",,W","43",",,W","  320",",,W","  320",",,W","21.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-27","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","45","H,,S","53",",,W","41",",,W","  320",",,W","  300",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-28","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","45","H,,S","52",",,W","37",",,W","  190",",,W","  200",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-29","14.76",",,W",,,"1.42",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","60",",,W","52",",,W","  180",",,W","  170",",,W","30.0",",,W","38.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-11-30","9.17",",,W",,,"0.48",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","56","H,,S","59",",,W","51",",,W","   80",",,W","  100",",,W","29.1",",,W","35.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-01","17.22",",,W",,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","55","H,,S","57",",,W","44",",,W","  270",",,W","  300",",,W","29.1",",,W","36.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-02","18.34",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","53",",,W","41",",,W","  270",",,W","  270",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-03","19.01",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","50",",,W","42",",,W","  310",",,W","  320",",,W","31.1",",,W","40.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-04","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","48",",,W","39",",,W","  330",",,W","  330",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-05","10.96",",,W",,,"0.22",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","52",",,W","40",",,W","  300",",,W","  290",",,W","23.0",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-06","8.95",",,W",,,"0.37",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","47",",,W","37",",,W","   50",",,W","   50",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-07","7.38",",,W",,,"0.07",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","47",",,W","41",",,W","   50",",,W","   50",",,W","18.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-08","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","45",",,W","35",",,W","  260",",,W","  260",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-09","20.13",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","37","H,,S","43",",,W","31",",,W","  300",",,W","  290",",,W","36.0",",,W","44.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-10","12.30",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","33","H,,S","39",",,W","30",",,W","  260",",,W","  300",",,W","18.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-11","6.04",",,W",,,"0.02",",,W,2400","0.3",",,W,2400","0.0",",,W,2400","33","H,,S","36",",,W","28",",,W","  200",",,W","  200",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-12","11.86",",,W",,,"0.60",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","48",",,W","34",",,W","  190",",,W","  200",",,W","23.0",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-13","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","44",",,W","37",",,W","  320",",,W","  320",",,W","17.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-14","12.53",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","45",",,W","35",",,W","  270",",,W","  330",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-15","23.04",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","30","H,,S","36",",,W","21",",,W","  310",",,W","  310",",,W","40.0",",,W","50.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-16","13.65",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","22","H,,S","29",",,W","19",",,W","  270",",,W","  270",",,W","29.1",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-17","8.50",",,W",,,"0.74",",,W,2400","3.0",",,W,2400","2.0",",,W,2400","31","H,,S","40",",,W","27",",,W","  240",",,W","  240",",,W","17.0",",,W","19.0",",,W","    1",",,W","    1",",,W",,,"    1",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-18","16.11",",,W",,,"0.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","47","H,,S","60",",,W","33",",,W","  310",",,W","  300",",,W","38.0",",,W","48.1",",,W","    1",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-19","12.53",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","31","H,,S","33",",,W","26",",,W","  330",",,W","  310",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-20","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","27","H,,S","35",",,W","20",",,W","  240",",,W","  240",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-21","9.17",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","35","H,,S","41",",,W","30",",,W","  250",",,W","  260",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-22","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","51",",,W","34",",,W","  310",",,W","  290",",,W","29.1",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-23","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","48",",,W","38",",,W","  330",",,W","  330",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-24","10.29",",,W",,,"0.60",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","47",",,W","39",",,W","  320",",,W","  260",",,W","16.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-25","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","45","H,,S","52",",,W","36",",,W","  330",",,W","  330",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-26","9.62",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","39","H,,S","49",",,W","31",",,W","  160",",,W","  170",",,W","18.1",",,W","23.0",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-27","14.54",",,W",,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","54","H,,S","62",",,W","41",",,W","  260",",,W","  260",",,W","23.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-28","12.97",",,W",,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","43",",,W","32",",,W","  320",",,W","  320",",,W","23.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-29","12.08",",,W",,,"0.36",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","39","H,,S","48",",,W","28",",,W","  300",",,W","  300",",,W","23.9",",,W","30.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2016-12-30","17.00",",,W",,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","39","H,,S","43",",,W","35",",,W","  270",",,W","  270",",,W","29.1",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
